ID,SequenceID,WellPosition,ScanPosition,Tag,RLU,RLU(RQ),Timestamp(ms)
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:9,,,29820,ValidSlopeSaturation,6247162
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:10,,,29380,ValidSlopeSaturation,6247651
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:11,,,35210,ValidSlopeSaturation,6248136
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:12,,,30880,ValidSlopeSaturation,6248619
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:13,,,32280,ValidSlopeSaturation,6249104
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:14,,,30340,ValidSlopeSaturation,6249596
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:15,,,40290,ValidSlopeSaturation,6250079
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:16,,,33880,ValidSlopeSaturation,6250563
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:17,,,29080,ValidSlopeSaturation,6251057
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:18,,,37120,ValidSlopeSaturation,6251547
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:19,,,38890,ValidSlopeSaturation,6252110
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:20,,,37070,ValidSlopeSaturation,6252599
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:21,,,28610,ValidSlopeSaturation,6253089
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:22,,,30850,ValidSlopeSaturation,6253579
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:23,,,31170,ValidSlopeSaturation,6254070
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:24,,,35060,ValidSlopeSaturation,6254556
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:1,,,42410,ValidSlopeSaturation,6256401
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:2,,,34670,ValidSlopeSaturation,6256890
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:3,,,9074,ValidSlopeSaturation,6257377
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:4,,,10280,ValidSlopeSaturation,6257868
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:5,,,19210,ValidSlopeSaturation,6258352
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:6,,,20080,ValidSlopeSaturation,6258844
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:7,,,26220,ValidSlopeSaturation,6259336
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:8,,,26750,ValidSlopeSaturation,6259832
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:9,,,31330,ValidSlopeSaturation,6260318
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:10,,,33030,ValidSlopeSaturation,6260796
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:11,,,33200,ValidSlopeSaturation,6261289
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:12,,,33870,ValidSlopeSaturation,6261773
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:13,,,31210,ValidSlopeSaturation,6262264
26e58645-ceeb-4412-a02e-407ca82df1b3,0,H:14,,,29930,ValidSlopeSaturation,6262745
